area,ciudad,conglomerado,panelm,vivienda,hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p51l,s101p52l,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,estrato,fexp,upm,id_vivienda,id_hogar,NEW_VARIABLE,ID_1,PROVINCE_NAME
1,10150,6902,18,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,8,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,6902,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,6902,18,4,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,8,3,8,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,6902,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,6,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,6902,18,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,6902,18,7,1,1,1,1,1,2,2,1,2,2,2,3,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2711,74.58726267,10150006902.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,1,1,2,1,1,2,2,1,3,2,2,3,3,2,8,8,3,6,3,8,8,7,,7,,7,,7,,7,,7,,7,,5,20.0,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,2,1,2,1,1,2,2,2,3,2,2,7,3,3,6,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,4,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,5,1,2,2,2,2,2,2,3,3,3,3,3,3,6,8,5,6,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,6,1,1,1,1,2,2,2,1,2,2,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,7,1,1,1,1,2,2,2,1,2,2,3,3,3,1,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7702,17,8,1,1,1,1,1,1,2,1,1,1,1,2,3,8,8,1,1,3,7,1,7,,7,,2,10.0,5,10.0,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2711,87.96260988,10150007702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,1,1,1,2,2,2,2,2,1,3,3,3,3,3,8,8,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,2,1,1,2,2,2,2,2,1,3,3,3,3,3,8,8,1,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,4,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,5,1,1,2,2,2,2,2,1,3,3,3,3,3,6,8,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,6,1,1,1,1,2,2,2,1,2,2,3,3,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,7703,33,7,1,1,1,1,2,2,2,1,2,2,3,3,3,6,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2711,47.46497812,10150007703.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,1,1,1,1,1,2,2,2,1,1,1,3,3,3,6,8,3,8,8,8,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,4,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,7,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,5,1,1,1,1,2,2,2,1,1,1,3,3,3,8,3,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,7,1,2,1,1,2,1,1,3,1,1,3,1,1,1,3,3,1,1,6,1,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8301,18,9,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,7,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2711,55.81850259,10150008301.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,1,1,1,1,1,1,2,2,1,1,1,1,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,2,1,2,1,1,2,2,2,3,1,1,3,3,3,3,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,4,1,1,1,1,2,2,2,1,1,1,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,6,1,1,1,1,2,2,2,1,1,1,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,7,1,2,2,2,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8601,18,10,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2713,475.4812796,10150008601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,1,1,1,1,1,1,2,2,1,2,2,1,3,7,2,3,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,4.0,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,2,1,1,1,1,1,1,2,1,2,2,1,2,7,6,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,3,1,1,1,1,1,1,1,1,2,2,1,2,2,6,8,3,6,2,8,8,7,,7,,2,4.0,2,5.0,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,4,1,2,1,1,1,1,1,3,2,2,2,2,2,8,8,8,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,2,2.0,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,5,1,1,1,1,1,1,1,1,2,2,1,2,2,8,3,2,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,5,1.0,7,,7,,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,6,1,1,1,1,1,2,2,1,2,2,1,3,7,2,8,3,8,2,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,8702,19,7,1,1,1,1,1,2,2,1,1,1,1,3,7,6,8,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2711,106.7818479,10150008702.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10202,18,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2711,132.6433332,10150010202.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,1,1,2,1,1,1,2,2,3,2,2,2,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,2,1,1,2,1,2,2,2,5,3,2,7,3,7,6,8,3,8,2,8,6,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,3,1,2,2,2,2,2,2,7,3,3,3,7,7,8,8,8,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,3,3,1,3,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,4,1,1,1,1,1,2,2,2,2,2,2,3,7,2,8,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,6,1,1,1,1,1,1,1,5,2,2,2,2,2,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,7,1,1,1,1,1,2,2,5,2,2,2,7,7,8,8,3,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,10204,33,8,1,1,1,1,2,1,2,1,1,1,3,1,7,1,8,3,6,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2711,93.20542321,10150010204.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,2,1,2,1,1,1,2,2,3,2,1,1,7,7,3,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11601,19,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2712,552.5908819,10150011601.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,1,1,2,2,2,2,2,2,3,3,3,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,2,1,1,2,2,2,2,2,5,3,3,6,3,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,3,1,1,2,2,2,2,2,5,3,3,7,3,7,1,3,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,4,1,1,1,1,2,2,2,5,2,2,7,3,7,8,8,8,8,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,5,1,1,2,2,2,2,2,5,3,3,3,3,7,3,3,3,3,3,8,8,7,,7,,2,12.0,7,,7,,7,,7,,7,,7,,7,,2,5.0,7,,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,6,1,2,2,2,2,2,2,3,3,3,7,3,7,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,11801,18,7,1,1,1,1,2,2,2,5,2,2,7,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2713,154.7487134,10150011801.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,1,1,1,1,1,2,2,2,5,2,2,7,7,7,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,2,1,2,2,2,2,2,2,3,3,3,3,3,7,8,8,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,3,1,1,1,1,1,2,1,5,1,1,1,3,1,3,1,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,4,1,1,1,1,1,2,2,5,2,2,2,7,7,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,5,1,2,2,2,2,2,2,3,3,3,7,7,7,6,3,3,8,8,8,8,7,,7,,2,15.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,6,1,2,1,1,1,2,2,3,2,2,2,3,3,6,3,3,8,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12101,17,7,1,2,2,2,2,2,2,3,3,3,3,3,7,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2712,211.4425835,10150012101.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,2,1,2,1,1,1,1,1,4,2,2,2,2,2,1,1,8,1,2,8,1,7,,7,,7,,2,10.0,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,3,1,1,1,1,1,1,1,2,1,1,1,1,1,6,8,8,1,1,8,8,7,,7,,7,,2,4.0,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,8,7,,7,,2,15.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,5,1,2,1,1,2,2,1,3,1,1,7,3,1,6,3,8,3,1,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,6,1,2,1,1,1,1,1,3,1,1,1,1,1,1,8,8,1,1,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,7,1,1,1,1,1,1,1,2,1,1,1,1,1,6,8,8,1,1,8,8,7,,7,,5,4.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,12505,18,8,1,2,2,2,2,2,2,3,3,3,3,3,3,6,8,8,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2711,76.29464629,10150012505.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,15201,19,1,1,1,1,1,1,2,2,1,1,1,1,3,3,1,1,1,1,1,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2713,48.88940031,10150015201.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,15201,19,2,1,1,1,1,1,1,1,1,2,2,1,1,1,8,3,3,1,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2713,48.88940031,10150015201.0,1015000000000000.0,1.015e+16,1,1,Azuay
1,10150,15201,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2713,48.88940031,10150015201.0,1015000000000000.0,1.015e+16,1,1,Azuay
